location_name,sex_name,cause_name,measure_name,age_id,age_name,rate_1990,rate_2023,absolute_change,relative_change_pct
Sub-Saharan Africa,Male,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),12,35-39 years,505.782406736132,639.359442067308,133.57703533117603,26.409980567169768
Sub-Saharan Africa,Male,Diabetes mellitus,YLDs (Years Lived with Disability),12,35-39 years,239.13422044396,319.23468914936,80.1004687054,33.496029366558666
Sub-Saharan Africa,Male,Diabetes mellitus,YLLs (Years of Life Lost),12,35-39 years,266.648186292162,320.124752917941,53.476566625779014,20.055102331423935
Sub-Saharan Africa,Male,Diabetes mellitus,Prevalence,12,35-39 years,3250.64178533054,4346.47504975536,1095.8332644248194,33.7112895481158
Sub-Saharan Africa,Male,Diabetes mellitus,Incidence,12,35-39 years,165.48100221261,210.96433149562,45.483329283009994,27.485529260073616
Sub-Saharan Africa,Male,Diabetes mellitus type 1,Deaths,12,35-39 years,0.800902040300033,0.61196346321382,-0.18893857708621298,-23.59072240787813
Sub-Saharan Africa,Male,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),12,35-39 years,44.1734875284548,34.3578234323552,-9.815664096099603,-22.220713476102027
Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLDs (Years Lived with Disability),12,35-39 years,1.81915974264,2.02313270286,0.20397296022,11.212482083843312
Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLLs (Years of Life Lost),12,35-39 years,42.3543277858196,32.3346907294987,-10.019637056320896,-23.656701877052367
Sub-Saharan Africa,Male,Diabetes mellitus type 1,Prevalence,12,35-39 years,23.49325869436,26.27346895493,2.780210260569998,11.834076731285649
Sub-Saharan Africa,Male,Diabetes mellitus type 1,Incidence,12,35-39 years,0.56461763867,0.62781468222,0.06319704355,11.192892184322378
Sub-Saharan Africa,Male,Diabetes mellitus type 2,Deaths,12,35-39 years,4.24146603953876,5.44730009500583,1.2058340554670703,28.429652488699396
Sub-Saharan Africa,Male,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),12,35-39 years,461.608919207677,605.001618634953,143.39269942727606,31.063676081779512
Sub-Saharan Africa,Male,Diabetes mellitus type 2,YLDs (Years Lived with Disability),12,35-39 years,237.31506070133,317.21155644651,79.89649574517998,33.66684588372279
Sub-Saharan Africa,Male,Diabetes mellitus type 2,YLLs (Years of Life Lost),12,35-39 years,224.293858506343,287.790062188442,63.49620368209898,28.309381320087866
Sub-Saharan Africa,Male,Diabetes mellitus type 2,Prevalence,12,35-39 years,3227.14852663617,4320.20158080042,1093.0530541642497,33.870553063871455
Sub-Saharan Africa,Male,Diabetes mellitus type 2,Incidence,12,35-39 years,164.91638457394,210.3365168134,45.42013223946,27.54130971085893
Sub-Saharan Africa,Male,Diabetes mellitus,Deaths,13,40-44 years,11.258167697248,12.9817149308027,1.723547233554699,15.309305029947385
Sub-Saharan Africa,Male,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),13,40-44 years,874.704396752027,1068.84406162736,194.13966487533287,22.194888421301727
Sub-Saharan Africa,Male,Diabetes mellitus,YLDs (Years Lived with Disability),13,40-44 years,335.63604958764,447.03570536792,111.39965578028,33.19061105538121
Sub-Saharan Africa,Male,Diabetes mellitus,YLLs (Years of Life Lost),13,40-44 years,539.068347164384,621.808356259433,82.740009095049,15.348704766339804
Sub-Saharan Africa,Male,Diabetes mellitus,Prevalence,13,40-44 years,4040.71338759791,5392.79384889975,1352.08046130184,33.461429495389524
Sub-Saharan Africa,Male,Diabetes mellitus,Incidence,13,40-44 years,206.57822334471,265.90222492288,59.32400157817,28.717451732159628
Sub-Saharan Africa,Male,Diabetes mellitus type 1,Deaths,13,40-44 years,1.23863141056671,0.886606245490804,-0.352025165075906,-28.420493947819736
Sub-Saharan Africa,Male,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),13,40-44 years,61.4706197018611,44.8920085933163,-16.5786111085448,-26.9699755573521
Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLDs (Years Lived with Disability),13,40-44 years,2.15900760558,2.41771655203,0.2587089464500001,11.982771426157157
Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLLs (Years of Life Lost),13,40-44 years,59.3116120962834,42.4742920412848,-16.8373200549986,-28.387898187062877
Sub-Saharan Africa,Male,Diabetes mellitus type 1,Prevalence,13,40-44 years,24.53799428499,27.55929459711,3.021300312120001,12.312743564245366
Sub-Saharan Africa,Male,Diabetes mellitus type 1,Incidence,13,40-44 years,0.51924915317,0.57711808002,0.05786892685,11.144732061036988
Sub-Saharan Africa,Male,Diabetes mellitus type 2,Deaths,13,40-44 years,10.0195362866813,12.0951086853119,2.0755723986306,20.71525407208319
Sub-Saharan Africa,Male,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),13,40-44 years,813.233777050166,1023.95205303404,210.71827598387392,25.91115641411379
Sub-Saharan Africa,Male,Diabetes mellitus type 2,YLDs (Years Lived with Disability),13,40-44 years,333.47704198206,444.61798881589,111.14094683383001,33.3279155210358
Sub-Saharan Africa,Male,Diabetes mellitus type 2,YLLs (Years of Life Lost),13,40-44 years,479.7567350681,579.334064218147,99.57732915004698,20.75579598396098
Sub-Saharan Africa,Male,Diabetes mellitus type 2,Prevalence,13,40-44 years,4016.17539331292,5365.23455430263,1349.0591609897106,33.59064355695083
Sub-Saharan Africa,Male,Diabetes mellitus type 2,Incidence,13,40-44 years,206.05897419153,265.32510684286,59.26613265133,28.761733326034445
Sub-Saharan Africa,Male,Diabetes mellitus,Deaths,14,45-49 years,19.3429889308345,21.1537798170496,1.8107908862150985,9.361484373950768
Sub-Saharan Africa,Male,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),14,45-49 years,1294.09922557429,1528.30350531453,234.20427974024005,18.09786105360707
Sub-Saharan Africa,Male,Diabetes mellitus,YLDs (Years Lived with Disability),14,45-49 years,461.53964155814,617.19117035552,155.65152879737997,33.72441168258189
Sub-Saharan Africa,Male,Diabetes mellitus,YLLs (Years of Life Lost),14,45-49 years,832.559584016148,911.112334958999,78.55275094285093,9.435090587021255
Sub-Saharan Africa,Male,Diabetes mellitus,Prevalence,14,45-49 years,5007.67733164886,6700.27330145982,1692.59596981096,33.80002060263825
Sub-Saharan Africa,Male,Diabetes mellitus,Incidence,14,45-49 years,259.56888587233,337.19104335848,77.62215748615,29.904261146433697
Sub-Saharan Africa,Male,Diabetes mellitus type 1,Deaths,14,45-49 years,0.192706856057909,0.117082908105468,-0.075623947952441,-39.242998147256245
Sub-Saharan Africa,Male,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),14,45-49 years,10.7714553895625,7.85660102016556,-2.914854369396939,-27.06091483441896
Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLDs (Years Lived with Disability),14,45-49 years,2.47585907948,2.81311946403,0.33726038454999996,13.621953985395407
Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLLs (Years of Life Lost),14,45-49 years,8.2955963100809509,5.04348155613264,-3.2521147539483106,-39.202905160612566
Sub-Saharan Africa,Male,Diabetes mellitus type 1,Prevalence,14,45-49 years,25.29896971604,28.95599540398,3.6570256879400027,14.455235643929743
Sub-Saharan Africa,Male,Diabetes mellitus type 1,Incidence,14,45-49 years,0.49930912173,0.53279117642,0.03348205468999993,6.705676550428663
Sub-Saharan Africa,Male,Diabetes mellitus type 2,Deaths,14,45-49 years,19.1502820747766,21.0366969089441,1.8864148341674998,9.85058510784107
Sub-Saharan Africa,Male,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),14,45-49 years,1283.32777018473,1520.44690429436,237.11913410962984,18.476895740789388
Sub-Saharan Africa,Male,Diabetes mellitus type 2,YLDs (Years Lived with Disability),14,45-49 years,459.06378247865,614.37805089149,155.31426841284002,33.83282984648508
Sub-Saharan Africa,Male,Diabetes mellitus type 2,YLLs (Years of Life Lost),14,45-49 years,824.263987706067,906.068853402866,81.80486569679897,9.924595386541446
Sub-Saharan Africa,Male,Diabetes mellitus type 2,Prevalence,14,45-49 years,4982.37836193282,6671.31730605584,1688.9389441230205,33.898247411861114
Sub-Saharan Africa,Male,Diabetes mellitus type 2,Incidence,14,45-49 years,259.0695767506,336.65825218206,77.58867543145999,29.948972165941633
Sub-Saharan Africa,Male,Diabetes mellitus,Deaths,15,50-54 years,42.5575234437745,47.1355047045746,4.577981260800101,10.757160873913097
Sub-Saharan Africa,Male,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),15,50-54 years,2237.21348088174,2621.81232214969,384.59884126794987,17.190976388912603
Sub-Saharan Africa,Male,Diabetes mellitus,YLDs (Years Lived with Disability),15,50-54 years,609.75179325195,818.62799879788,208.87620554593002,34.25593952449799
Sub-Saharan Africa,Male,Diabetes mellitus,YLLs (Years of Life Lost),15,50-54 years,1627.46168762979,1803.18432335181,175.72263572201996,10.797343928749537
Sub-Saharan Africa,Male,Diabetes mellitus,Prevalence,15,50-54 years,6220.54475044733,8361.14476066084,2140.6000102135094,34.411777361774874
Sub-Saharan Africa,Male,Diabetes mellitus,Incidence,15,50-54 years,353.97899579838,459.20768566954,105.22868987115999,29.72738244929547
Sub-Saharan Africa,Male,Diabetes mellitus type 1,Deaths,15,50-54 years,0.284836713920507,0.184435789139124,-0.10040092478138302,-35.248589761993664
Sub-Saharan Africa,Male,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),15,50-54 years,13.5644904047244,10.0858539433019,-3.4786364614225,-25.645168801998775
Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLDs (Years Lived with Disability),15,50-54 years,2.67278677141,3.03041004387,0.3576232724599997,13.380164713675956
Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLLs (Years of Life Lost),15,50-54 years,10.8917036333152,7.05544389943511,-3.836259733880091,-35.22185199885407
Sub-Saharan Africa,Male,Diabetes mellitus type 1,Prevalence,15,50-54 years,25.56914817854,29.42266822324,3.853520044699998,15.07097544975795
Sub-Saharan Africa,Male,Diabetes mellitus type 1,Incidence,15,50-54 years,0.46016393954,0.49182738034,0.0316634408,6.880904408036015
Sub-Saharan Africa,Male,Diabetes mellitus type 2,Deaths,15,50-54 years,42.272686729854,46.9510689154355,4.678382185581498,11.067151268333063
Sub-Saharan Africa,Male,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),15,50-54 years,2223.64899047702,2611.72646820639,388.07747772937,17.45228133537924
Sub-Saharan Africa,Male,Diabetes mellitus type 2,YLDs (Years Lived with Disability),15,50-54 years,607.07900648054,815.59758875401,208.51858227346997,34.3478492992747
Sub-Saharan Africa,Male,Diabetes mellitus type 2,YLLs (Years of Life Lost),15,50-54 years,1616.56998399648,1796.12887945237,179.55889545589002,11.107400065166683
Sub-Saharan Africa,Male,Diabetes mellitus type 2,Prevalence,15,50-54 years,6194.97560226878,8331.7220924376,2136.74649016882,34.49160460593712
Sub-Saharan Africa,Male,Diabetes mellitus type 2,Incidence,15,50-54 years,353.51883185884,458.7158582892,105.19702643036004,29.757120965019812
Sub-Saharan Africa,Male,Diabetes mellitus,Deaths,16,55-59 years,63.9282965943191,73.3749033866131,9.446606792293998,14.776878621122936
Sub-Saharan Africa,Male,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),16,55-59 years,2934.08269150481,3541.05874657997,606.9760550751598,20.687080729952378
Sub-Saharan Africa,Male,Diabetes mellitus,YLDs (Years Lived with Disability),16,55-59 years,789.5630119743,1078.71451532723,289.1515033529299,36.62171339940399
Sub-Saharan Africa,Male,Diabetes mellitus,YLLs (Years of Life Lost),16,55-59 years,2144.5196795305,2462.34423125273,317.8245517222299,14.820314066402563
Sub-Saharan Africa,Male,Diabetes mellitus,Prevalence,16,55-59 years,7818.69734482703,10692.5121743544,2873.8148295273704,36.75567300771312
Sub-Saharan Africa,Male,Diabetes mellitus,Incidence,16,55-59 years,479.32388420477,628.88623270316,149.56234849838995,31.202774037960523
Sub-Saharan Africa,Male,Diabetes mellitus type 1,Deaths,16,55-59 years,0.432671910179565,0.280966217150035,-0.15170569302953002,-35.062524157523875
Sub-Saharan Africa,Male,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),16,55-59 years,17.2758738251723,12.5353188155574,-4.740555009614901,-27.440319705898418
Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLDs (Years Lived with Disability),16,55-59 years,2.76090742641,3.10640680981,0.34549938339999997,12.513979284312772
Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLLs (Years of Life Lost),16,55-59 years,14.5149663987659,9.4289120057441,-5.086054393021799,-35.0400700442147
Sub-Saharan Africa,Male,Diabetes mellitus type 1,Prevalence,16,55-59 years,25.3419098466,29.14091943704,3.7990095904400007,14.991015331662915
Sub-Saharan Africa,Male,Diabetes mellitus type 1,Incidence,16,55-59 years,0.40344013148,0.45663095362,0.05319082213999998,13.18431608300148
Sub-Saharan Africa,Male,Diabetes mellitus type 2,Deaths,16,55-59 years,63.4956246841396,73.0939371694631,9.598312485323504,15.116494298734008
Sub-Saharan Africa,Male,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),16,55-59 years,2916.80681767964,3528.52342776441,611.7166100847699,20.972133168949412
Sub-Saharan Africa,Male,Diabetes mellitus type 2,YLDs (Years Lived with Disability),16,55-59 years,786.8021045479,1075.60810851742,288.80600396952013,36.70630801572008
Sub-Saharan Africa,Male,Diabetes mellitus type 2,YLLs (Years of Life Lost),16,55-59 years,2130.00471313173,2452.91531924698,322.9106061152497,15.16008880752553
Sub-Saharan Africa,Male,Diabetes mellitus type 2,Prevalence,16,55-59 years,7793.35543498043,10663.3712549174,2870.01581993697,36.826445859955534
Sub-Saharan Africa,Male,Diabetes mellitus type 2,Incidence,16,55-59 years,478.92044407329,628.42960174955,149.50915767625997,31.2179526947445
Sub-Saharan Africa,Male,Diabetes mellitus,Deaths,17,60-64 years,103.276843698605,130.202584838065,26.92574113946,26.071421409854434
Sub-Saharan Africa,Male,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),17,60-64 years,4037.64104466114,5190.81123884371,1153.1701941825704,28.560493154966693
Sub-Saharan Africa,Male,Diabetes mellitus,YLDs (Years Lived with Disability),17,60-64 years,1050.0442238337,1427.7144703667,377.67024653299995,35.96708004869833
Sub-Saharan Africa,Male,Diabetes mellitus,YLLs (Years of Life Lost),17,60-64 years,2987.59682082743,3763.09676847701,775.49994764958,25.957316002056842
Sub-Saharan Africa,Male,Diabetes mellitus,Prevalence,17,60-64 years,10106.394417004,13752.2289298488,3645.8345128448,36.07453224575015
Sub-Saharan Africa,Male,Diabetes mellitus,Incidence,17,60-64 years,770.93641831299,892.50048819221,121.56406987922003,15.76836519738345
Sub-Saharan Africa,Male,Diabetes mellitus type 1,Deaths,17,60-64 years,0.275808248474593,0.233593948957444,-0.042214299517149,-15.3056697000988
Sub-Saharan Africa,Male,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),17,60-64 years,10.7883504533573,9.93584071729896,-0.8525097360583391,-7.90213239497648
Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLDs (Years Lived with Disability),17,60-64 years,2.81289833128,3.1839225285,0.37102419722000013,13.190103356887661
Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLLs (Years of Life Lost),17,60-64 years,7.97545212208233,6.75191818879951,-1.2235339332828197,-15.341248553108544
Sub-Saharan Africa,Male,Diabetes mellitus type 1,Prevalence,17,60-64 years,24.82688859562,28.86133379956,4.034445203939999,16.250305342940806
Sub-Saharan Africa,Male,Diabetes mellitus type 1,Incidence,17,60-64 years,0.36819999033,0.43450383208,0.06630384174999998,18.0075620563094
Sub-Saharan Africa,Male,Diabetes mellitus type 2,Deaths,17,60-64 years,103.00103545013,129.968990889108,26.967955438977995,26.182217801135653
Sub-Saharan Africa,Male,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),17,60-64 years,4026.85269420778,5180.87539812641,1154.0227039186298,28.658180260196133
Sub-Saharan Africa,Male,Diabetes mellitus type 2,YLDs (Years Lived with Disability),17,60-64 years,1047.23132550243,1424.5305478382,377.29922233576985,36.02825976913486
Sub-Saharan Africa,Male,Diabetes mellitus type 2,YLLs (Years of Life Lost),17,60-64 years,2979.62136870535,3756.34485028821,776.7234815828601,26.067858478285366
Sub-Saharan Africa,Male,Diabetes mellitus type 2,Prevalence,17,60-64 years,10081.5675284083,13723.3675960493,3641.8000676409993,36.1233514270372
Sub-Saharan Africa,Male,Diabetes mellitus type 2,Incidence,17,60-64 years,770.56821832266,892.06598436014,121.49776603748,15.767295243755463
Sub-Saharan Africa,Male,Diabetes mellitus,Deaths,18,65-69 years,151.854429250079,199.786818892168,47.93238964208899,31.564696452253173
Sub-Saharan Africa,Male,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),18,65-69 years,5194.70064479542,6782.85911226971,1588.1584674742899,30.572665800587927
Sub-Saharan Africa,Male,Diabetes mellitus,YLDs (Years Lived with Disability),18,65-69 years,1498.33682006449,1912.52291641758,414.1860963530901,27.64305667501805
Sub-Saharan Africa,Male,Diabetes mellitus,YLLs (Years of Life Lost),18,65-69 years,3696.36382473092,4870.33619585214,1173.97237112122,31.76019533755394
Sub-Saharan Africa,Male,Diabetes mellitus,Prevalence,18,65-69 years,14075.1302002735,17936.5017842322,3861.371583958702,27.43400259191684
Sub-Saharan Africa,Male,Diabetes mellitus,Incidence,18,65-69 years,1194.23644569077,1223.62873292239,29.392287231620003,2.4611782145552263
Sub-Saharan Africa,Male,Diabetes mellitus type 1,Deaths,18,65-69 years,0.408652135702084,0.340148257032234,-0.06850387866984997,-16.763372238874275
Sub-Saharan Africa,Male,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),18,65-69 years,12.8021860668315,11.525422198273,-1.2767638685584988,-9.973014467165086
Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLDs (Years Lived with Disability),18,65-69 years,2.85231078182,3.23317919568,0.38086841386000003,13.352977392490729
Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLLs (Years of Life Lost),18,65-69 years,9.94987528501346,8.29224300259371,-1.6576322824197511,-16.65982974597162
Sub-Saharan Africa,Male,Diabetes mellitus type 1,Prevalence,18,65-69 years,24.4067465303,28.32322424817,3.9164777178699985,16.04670132091488
Sub-Saharan Africa,Male,Diabetes mellitus type 1,Incidence,18,65-69 years,0.35707937575,0.42178933659,0.06470996084000002,18.122010184454073
Sub-Saharan Africa,Male,Diabetes mellitus type 2,Deaths,18,65-69 years,151.445777114377,199.446670635136,48.00089352075901,31.69510199317549
Sub-Saharan Africa,Male,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),18,65-69 years,5181.89845872858,6771.33369007144,1589.4352313428599,30.67283629739128
