location_name,measure_name,cause_name,sex_name,metric_name,value_1990,value_2023,lower_1990,lower_2023,upper_1990,upper_2023,absolute_change,relative_change_pct
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Male,Rate,1.982529285,2.46914284473,1.21537242534,1.5881252642,3.24161784453,3.49499112729,0.48661355972999987,24.54508810597469
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Both,Rate,263.28100870756,304.42782134935,182.91699106635,211.51672684721,357.35570015064,410.05518344436,41.14681264179001,15.62847728507981
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Female,Rate,242.5703118775,283.79697845307,170.14136560651,199.43636087666,331.53663265595,381.07878949665,41.22666657556999,16.995759397130918
Eastern Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Male,Rate,285.09934554162,328.33850548789,197.25230761927,226.66847163817,384.87401508661,444.55899283604,43.239159946270036,15.166348370293893
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus,Both,Rate,5191.02629884554,6626.6386712039,4661.27133435579,6006.17228351177,5704.388125793,7212.65859693499,1435.6123723583605,27.655655928339918
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus,Female,Rate,4823.0332184321,5950.10843456881,4331.72961216402,5378.54206160366,5296.01849320787,6457.9196606685,1127.07521613671,23.368597417687
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus,Male,Rate,5650.68463762042,7484.51498385429,5066.6207211566,6773.08952125897,6227.11240355197,8161.04516371172,1833.83034623387,32.45324175454465
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Both,Rate,14.75681132802,17.09022797149,10.44275114242,14.29949490194,19.43021003795,21.49549705813,2.3334166434699988,15.812471892483604
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Female,Rate,14.78846604738,17.09064010828,10.43233830856,14.28485751747,19.49622534611,21.44945938943,2.3021740608999988,15.567362115341666
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Male,Rate,14.72217987043,17.0903505446,10.45132227647,14.3100040653,19.35568815094,21.49975084743,2.368170674169999,16.085733872376817
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Both,Rate,5176.26948751752,6609.54844323241,4648.02214433449,5988.91611242981,5688.46072657685,7197.02364801983,1433.27895571489,27.68941916898291
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Female,Rate,4808.24475238471,5933.01779446053,4313.427853011,5360.04489747515,5284.14567209843,6440.5575043439,1124.7730420758198,23.39259126769648
Southern Sub-Saharan Africa,Prevalence,Diabetes mellitus type 2,Male,Rate,5635.96245774999,7467.42463330968,5049.1075851969,6754.29611548762,6214.74200677967,8145.46084238752,1831.46217555969,32.495996722640584
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus,Both,Rate,288.85857405356,359.19854706774,262.6443859856,330.2349025555,314.20592999153,387.40326682525,70.33997301417998,24.351007493770148
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus,Female,Rate,271.4706064389,327.00422425762,247.46074867243,300.83795066107,294.38039237058,352.69247083142,55.53361781872002,20.456585907107772
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus,Male,Rate,308.34836646181,395.44493202081,279.73994448743,363.2953871598,338.78438312905,428.2477377011,87.096565559,28.246157603623057
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Both,Rate,0.5504178117,0.66966630724,0.45177080536,0.4347963989,0.68544607072,1.19959311961,0.11924849553999994,21.665086595161863
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Female,Rate,0.55126170172,0.66703028342,0.45226461099,0.43314092256,0.68679843501,1.19439194394,0.11576858170000004,21.000657462469952
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Male,Rate,0.54957821101,0.67242120214,0.45118144887,0.4365962159,0.68409065121,1.20554599938,0.12284299112999997,22.352230978051768
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Both,Rate,288.30815624186,358.5288807605,262.04820032437,329.569960901,313.6972086962,386.74887438811,70.22072451864,24.356135266507085
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Female,Rate,270.91934473718,326.33719397421,246.86421240569,300.08291826703,293.85638655803,352.06511637343,55.41784923703,20.455478840313557
Southern Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Male,Rate,307.7987882508,394.77251081867,279.148455934,362.64184711873,338.27612857539,427.54267645862,86.97372256787003,28.256681276146644
