location_name,measure_name,cause_name,sex_name,selected_model,year,forecast,lower_95,upper_95
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Female,ARIMA,2027,18.833988260501833,17.77286094969553,19.895115571308136
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Female,ARIMA,2028,18.304013157784468,17.117636757912248,19.490389557656687
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Female,ARIMA,2029,17.774038055067102,16.474427823263536,19.073648286870668
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Female,ARIMA,2030,17.244062952349736,15.840323465463628,18.647802439235846
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Male,ARIMA,2024,33.466827756147005,32.5166917341657,34.41696377812831
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Male,ARIMA,2025,32.516257114854405,31.17256186646922,33.85995236323959
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Male,ARIMA,2026,31.565686473561797,29.920002609388792,33.2113703377348
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Male,ARIMA,2027,30.615115832269197,28.71484378830658,32.51538787623181
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Male,ARIMA,2028,29.664545190976597,27.53997645795516,31.789113923998034
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Male,ARIMA,2029,28.713974549683996,26.386626109591973,31.04132298977602
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Male,ARIMA,2030,27.76340390839139,25.24958028254465,30.27722753423813
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Both,ETS,2024,1086.2305323888027,1070.973695078707,1101.4873696988984
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Both,ETS,2025,1075.2473697275113,1054.7269282158932,1095.7678112391295
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Both,ETS,2026,1064.2642070662198,1036.3141076313113,1092.2143065011282
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Both,ETS,2027,1053.2810444049285,1016.321815960278,1090.240272849579
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Both,ETS,2028,1042.2978817436372,995.1048031615607,1089.4909603257138
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Both,ETS,2029,1031.3147190823458,972.8723339232639,1089.7571042414277
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Both,ETS,2030,1020.3315564210544,949.7581519006455,1090.9049609414633
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Female,ETS,2024,874.0408731244754,861.3915414767762,886.6902047721746
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Female,ETS,2025,858.097468941932,839.3797905861877,876.8151472976763
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Female,ETS,2026,842.1540647593887,814.2883593022665,870.0197702165109
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Female,ETS,2027,826.2106605768453,787.1427073530367,865.2786138006538
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Female,ETS,2028,810.267256394302,758.4566315114658,862.0778812771381
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Female,ETS,2029,794.3238522117587,728.5062471079486,860.1414573155687
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Female,ETS,2030,778.3804480292152,697.4646134293588,859.2962826290717
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Male,ETS,2024,1319.3139540135155,1299.3512724662587,1339.2766355607723
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Male,ETS,2025,1311.5007323361715,1285.2798129272385,1337.7216517451045
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Male,ETS,2026,1303.6875106588277,1268.8644648587467,1338.5105564589087
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Male,ETS,2027,1295.874288981484,1250.6865645179357,1341.062013445032
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Male,ETS,2028,1288.06106730414,1231.1164738980206,1345.0056607102592
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Male,ETS,2029,1280.247845626796,1210.3807588368152,1350.114932416777
Western Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Male,ETS,2030,1272.4346239494523,1188.6264446645491,1356.2428032343555
Western Sub-Saharan Africa,Deaths,Diabetes mellitus,Both,ARIMA,2024,32.170410388663136,31.42953624097883,32.911284536347445
Western Sub-Saharan Africa,Deaths,Diabetes mellitus,Both,ARIMA,2025,31.547676795156832,30.52136701119978,32.573986579113885
Western Sub-Saharan Africa,Deaths,Diabetes mellitus,Both,ARIMA,2026,30.924943201650528,29.5245424088013,32.325343994499754
Western Sub-Saharan Africa,Deaths,Diabetes mellitus,Both,ARIMA,2027,30.302209608144224,28.46101315703336,32.143406059255085
Western Sub-Saharan Africa,Deaths,Diabetes mellitus,Both,ARIMA,2028,29.67947601463792,27.343317674427777,32.01563435484807
Western Sub-Saharan Africa,Deaths,Diabetes mellitus,Both,ARIMA,2029,29.056742421131617,26.17894905078008,31.934535791483153
Western Sub-Saharan Africa,Deaths,Diabetes mellitus,Both,ARIMA,2030,28.434008827625313,24.972815522957585,31.89520213229304
Western Sub-Saharan Africa,Deaths,Diabetes mellitus,Female,ARIMA,2024,25.2055080534137,24.592065649373986,25.81895045745341
Western Sub-Saharan Africa,Deaths,Diabetes mellitus,Female,ARIMA,2025,25.2055080534137,24.337969485885978,26.07304662094142
Western Sub-Saharan Africa,Deaths,Diabetes mellitus,Female,ARIMA,2026,25.2055080534137,24.14299464209972,26.268021464727678
Western Sub-Saharan Africa,Deaths,Diabetes mellitus,Female,ARIMA,2027,25.2055080534137,23.97862324533427,26.432392861493128
Western Sub-Saharan Africa,Deaths,Diabetes mellitus,Female,ARIMA,2028,25.2055080534137,23.83380913770001,26.57720696912739
Western Sub-Saharan Africa,Deaths,Diabetes mellitus,Female,ARIMA,2029,25.2055080534137,23.702887176930165,26.70812892989723
Western Sub-Saharan Africa,Deaths,Diabetes mellitus,Female,ARIMA,2030,25.2055080534137,23.58249200866301,26.828524098164387
Western Sub-Saharan Africa,Deaths,Diabetes mellitus,Male,ARIMA,2024,40.803173966759346,39.917396920542274,41.68895101297642
Western Sub-Saharan Africa,Deaths,Diabetes mellitus,Male,ARIMA,2025,40.10291809447174,39.1205367206625,41.08529946828098
Western Sub-Saharan Africa,Deaths,Diabetes mellitus,Male,ARIMA,2026,39.402662222184134,38.21033094558805,40.59499349878022
Western Sub-Saharan Africa,Deaths,Diabetes mellitus,Male,ARIMA,2027,38.70240634989653,37.19237346185133,40.21243923794172
Western Sub-Saharan Africa,Deaths,Diabetes mellitus,Male,ARIMA,2028,38.00215047760892,36.08732261802433,39.91697833719351
Western Sub-Saharan Africa,Deaths,Diabetes mellitus,Male,ARIMA,2029,37.301894605321316,34.913043559632996,39.690745651009635
Western Sub-Saharan Africa,Deaths,Diabetes mellitus,Male,ARIMA,2030,36.60163873303371,33.68167532544449,39.52160214062293
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Both,ETS,2024,0.33412274240747336,0.3251707790058333,0.3430747058091134
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Both,ETS,2025,0.32767410521195467,0.3156636391351901,0.33968457128871926
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Both,ETS,2026,0.3213678317965064,0.3069325052441277,0.33580315834888513
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Both,ETS,2027,0.3152007792574015,0.29869261705333316,0.3317089414614698
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Both,ETS,2028,0.30916987407544194,0.29082121470344335,0.32751853344744053
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Both,ETS,2029,0.30327211058418674,0.28325112138225295,0.32329309978612053
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Both,ETS,2030,0.29750454947199534,0.27594024421877533,0.31906885472521535
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Female,ARIMA,2024,0.25026830714187254,0.24389468275950504,0.25664193152424003
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Female,ARIMA,2025,0.243066017964283,0.23405235192126705,0.25207968400729897
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Female,ARIMA,2026,0.23586372878669348,0.22482428752807318,0.24690317004531379
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Female,ARIMA,2027,0.22866143960910396,0.21591419084436897,0.24140868837383894
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Female,ARIMA,2028,0.22145915043151443,0.2072072930494906,0.23571100781353826
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Female,ARIMA,2029,0.21425686125392496,0.198644733704963,0.22986898880288692
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Female,ARIMA,2030,0.20705457207633543,0.19019154701045338,0.22391759714221748
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Male,ARIMA,2024,0.41457423173198815,0.4026394258458562,0.4265090376181201
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Male,ARIMA,2025,0.4049446523735113,0.3862911022737595,0.4235982024732631
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Male,ARIMA,2026,0.39531507301503443,0.3702536362411376,0.42037650978893126
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Male,ARIMA,2027,0.3856854936565576,0.3541524755500868,0.4172185117630284
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Male,ARIMA,2028,0.3760559142980807,0.33786885656465426,0.4142429720315072
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Male,ARIMA,2029,0.36642633493960386,0.3213556610008857,0.411497008878322
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 1,Male,ARIMA,2030,0.356796755581127,0.30459327257869934,0.40900023858355466
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Both,ARIMA,2024,31.83540881082854,31.09631433510289,32.57450328655419
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Both,ARIMA,2025,31.222711091566964,30.19539258975427,32.25002959337966
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Both,ARIMA,2026,30.61001337230539,29.206565438515206,32.01346130609557
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Both,ARIMA,2027,29.997315653043813,28.15154480030689,31.843086505780736
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Both,ARIMA,2028,29.384617933782238,27.042662315348856,31.72657355221562
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Both,ARIMA,2029,28.771920214520662,25.88729106379077,31.656549365250555
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Both,ARIMA,2030,28.159222495259087,24.69027183301476,31.628173157503415
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Female,ETS,2024,24.948098852854265,24.356378094852012,25.53981961085652
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Female,ETS,2025,24.948098852854265,24.111290573580035,25.784907132128495
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Female,ETS,2026,24.948098852854265,23.92320178586231,25.97299591984622
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Female,ETS,2027,24.948098852854265,23.764616209146467,26.131581496562063
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Female,ETS,2028,24.948098852854265,23.624883218933,26.27131448677553
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Female,ETS,2029,24.948098852854265,23.498540525940655,26.397657179767876
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Female,ETS,2030,24.948098852854265,23.382343328105957,26.513854377602573
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Male,ARIMA,2024,40.39656814544999,39.51410066503944,41.27903562586054
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Male,ARIMA,2025,39.70230863331309,38.72775970263098,40.67685756399519
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Male,ARIMA,2026,39.008049121176185,37.828924169561745,40.187174072790626
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Male,ARIMA,2027,38.31378960903928,36.821903929637486,39.80567528844108
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Male,ARIMA,2028,37.61953009690238,35.72714767474495,39.51191251905981
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Male,ARIMA,2029,36.92527058476548,34.56270743595395,39.287833733577
Western Sub-Saharan Africa,Deaths,Diabetes mellitus type 2,Male,ARIMA,2030,36.231011072628576,33.34090605577484,39.121116089482314
Western Sub-Saharan Africa,Incidence,Diabetes mellitus,Both,ARIMA,2024,221.19629210709445,220.7911455439884,221.6014386702005
Western Sub-Saharan Africa,Incidence,Diabetes mellitus,Both,ARIMA,2025,223.9717305736152,222.47122691867386,225.47223422855652
Western Sub-Saharan Africa,Incidence,Diabetes mellitus,Both,ARIMA,2026,225.39428062634664,222.4368461938491,228.35171505884418
Western Sub-Saharan Africa,Incidence,Diabetes mellitus,Both,ARIMA,2027,226.31873459174884,221.96693376515933,230.67053541833835
Western Sub-Saharan Africa,Incidence,Diabetes mellitus,Both,ARIMA,2028,228.005808953297,222.41561097421632,233.59600693237766
Western Sub-Saharan Africa,Incidence,Diabetes mellitus,Both,ARIMA,2029,230.5439122394957,223.67638085911108,237.41144361988034
Western Sub-Saharan Africa,Incidence,Diabetes mellitus,Both,ARIMA,2030,232.99587722660152,224.60262585232735,241.3891286008757
Western Sub-Saharan Africa,Incidence,Diabetes mellitus,Female,ARIMA,2024,201.77417405617493,201.36156356588808,202.18678454646178
Western Sub-Saharan Africa,Incidence,Diabetes mellitus,Female,ARIMA,2025,204.2645709700117,203.2360857038374,205.293056236186
Western Sub-Saharan Africa,Incidence,Diabetes mellitus,Female,ARIMA,2026,206.35529448510164,204.6893262516595,208.02126271854377
Western Sub-Saharan Africa,Incidence,Diabetes mellitus,Female,ARIMA,2027,207.8355743454024,205.66942613987374,210.00172255093105
Western Sub-Saharan Africa,Incidence,Diabetes mellitus,Female,ARIMA,2028,208.8337007563438,206.3566221385587,211.3107793741289
Western Sub-Saharan Africa,Incidence,Diabetes mellitus,Female,ARIMA,2029,209.6731383490488,207.03379746094902,212.31247923714858
Western Sub-Saharan Africa,Incidence,Diabetes mellitus,Female,ARIMA,2030,210.67229142926328,207.9476677397112,213.39691511881537
Western Sub-Saharan Africa,Incidence,Diabetes mellitus,Male,ETS,2024,240.78863065090437,239.82929965982325,241.74796164198548
Western Sub-Saharan Africa,Incidence,Diabetes mellitus,Male,ETS,2025,242.90429056664607,240.75578159151635,245.05279954177578
Western Sub-Saharan Africa,Incidence,Diabetes mellitus,Male,ETS,2026,245.01995048238774,241.41766981631966,248.62223114845582
Western Sub-Saharan Africa,Incidence,Diabetes mellitus,Male,ETS,2027,247.13561039812944,241.8513897764957,252.4198310197632
Western Sub-Saharan Africa,Incidence,Diabetes mellitus,Male,ETS,2028,249.25127031387115,242.08113907089634,256.4214015568459
Western Sub-Saharan Africa,Incidence,Diabetes mellitus,Male,ETS,2029,251.36693022961285,242.1241752782063,260.60968518101936
Western Sub-Saharan Africa,Incidence,Diabetes mellitus,Male,ETS,2030,253.48259014535452,241.9935087613371,264.9716715293719
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Both,ETS,2024,0.5159751351945097,0.5135712190529965,0.5183790513360228
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Both,ETS,2025,0.5210559506427469,0.5157957423411119,0.5263161589443819
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Both,ETS,2026,0.525839100738851,0.5172131627889099,0.534465038688792
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Both,ETS,2027,0.5303420245460516,0.5179599184889779,0.5427241306031253
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Both,ETS,2028,0.5345811394402233,0.5181344440077839,0.5510278348726628
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Both,ETS,2029,0.5385719009666017,0.5178124376343919,0.5593313642988115
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Both,ETS,2030,0.5423288591897246,0.5170548398706489,0.5676028785088003
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Female,ARIMA,2024,0.5028832449427857,0.5011568529251572,0.5046096369604142
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Female,ARIMA,2025,0.508133780776039,0.5033328201583639,0.5129347413937141
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Female,ARIMA,2026,0.5129851616834354,0.5044772359617776,0.5214930874050933
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Female,ARIMA,2027,0.5174677321212164,0.5048080133520713,0.5301274508903616
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Female,ARIMA,2028,0.5216095297069375,0.5044749726020994,0.5387440868117757
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Female,ARIMA,2029,0.5254364605893839,0.5035894815224107,0.5472834396563571
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Female,ARIMA,2030,0.5289724614865575,0.5022387518629998,0.5557061711101152
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Male,ARIMA,2024,0.5306823361354707,0.5289058438545123,0.532458828416429
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Male,ARIMA,2025,0.5359389556769669,0.5309721204213893,0.5409057909325445
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Male,ARIMA,2026,0.5407937825255364,0.5319797705026573,0.5496077945484156
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Male,ARIMA,2027,0.5452775279333092,0.5321546396299431,0.5584004162366752
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Male,ARIMA,2028,0.5494185557204581,0.5316519397253203,0.5671851717155958
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Male,ARIMA,2029,0.5532430617024908,0.5305868446689443,0.5758992787360373
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 1,Male,ARIMA,2030,0.5567752394029152,0.5290493867615688,0.5845010920442616
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Both,ARIMA,2024,220.67272863641986,220.26801408633875,221.07744318650097
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Both,ARIMA,2025,223.42471123722837,221.9263738582762,224.92304861618052
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Both,ARIMA,2026,224.82413925091836,221.8735721252046,227.77470637663214
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Both,ARIMA,2027,225.73893842404416,221.40094466791166,230.07693218017667
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Both,ARIMA,2028,227.42648896147804,221.8564909950921,232.996486927864
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Both,ARIMA,2029,229.95799675239707,223.11472331641696,236.80127018837717
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Both,ARIMA,2030,232.38779898653522,224.0214578504696,240.75414012260083
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Female,ARIMA,2024,201.2745472777807,200.862212181339,201.6868823742224
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Female,ARIMA,2025,203.76466261112404,202.73694293065202,204.79238229159606
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Female,ARIMA,2026,205.85425668865287,204.19015249216199,207.51836088514375
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Female,ARIMA,2027,207.3305999068087,205.16819722018084,209.49300259343653
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Female,ARIMA,2028,208.32252392863444,205.85150026903577,210.7935475882331
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Female,ARIMA,2029,209.15594008043928,206.52473599778926,211.7871441630893
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Female,ARIMA,2030,210.15173297634706,207.43671988403838,212.86674606865574
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Male,ETS,2024,240.25848315286981,239.28704147796736,241.22992482777227
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Male,ETS,2025,242.36869704698597,240.19282814162017,244.54456595235177
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Male,ETS,2026,244.47891094110213,240.83069502353337,248.1271268586709
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Male,ETS,2027,246.58912483521829,241.2374964424259,251.94075322801066
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Male,ETS,2028,248.69933872933441,241.4377313759848,255.96094608268402
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Male,ETS,2029,250.80955262345057,241.44887519778496,260.1702300491162
Western Sub-Saharan Africa,Incidence,Diabetes mellitus type 2,Male,ETS,2030,252.91976651756673,241.28410320157624,264.55542983355724
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus,Both,ARIMA,2024,4677.70902736626,4669.461013578572,4685.957041153947
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus,Both,ARIMA,2025,4742.74960009383,4718.0628948096555,4767.436305378004
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus,Both,ARIMA,2026,4784.031831242849,4743.170415112456,4824.893247373242
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus,Both,ARIMA,2027,4807.708396052605,4755.996215163626,4859.420576941584
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus,Both,ARIMA,2028,4829.8938215034395,4772.6118513649335,4887.175791641946
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus,Both,ARIMA,2029,4862.357288907102,4802.232944161824,4922.48163365238
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus,Both,ARIMA,2030,4905.940574420196,4843.540342918744,4968.340805921648
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus,Female,ARIMA,2024,4344.1528762767675,4338.118407989776,4350.187344563759
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus,Female,ARIMA,2025,4386.106913332498,4371.792384885916,4400.42144177908
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus,Female,ARIMA,2026,4425.234856090785,4402.289687732946,4448.180024448624
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus,Female,ARIMA,2027,4461.470896698225,4430.947163687823,4491.994629708627
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus,Female,ARIMA,2028,4495.80333092547,4459.2217076003235,4532.384954250616
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus,Female,ARIMA,2029,4529.402914988232,4488.139233701434,4570.666596275029
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus,Female,ARIMA,2030,4563.118877863475,4518.162938797308,4608.074816929642
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus,Male,ARIMA,2024,5025.383666621548,5012.256932800041,5038.510400443056
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus,Male,ARIMA,2025,5089.566191115993,5054.565529145823,5124.566853086163
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus,Male,ARIMA,2026,5143.405791420226,5088.348599887947,5198.462982952505
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus,Male,ARIMA,2027,5191.862574737265,5118.99501098103,5264.730138493501
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus,Male,ARIMA,2028,5237.517953133922,5148.886968989601,5326.148937278243
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus,Male,ARIMA,2029,5281.715383109406,5179.020478039575,5384.410288179236
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus,Male,ARIMA,2030,5325.154046087894,5209.76730574274,5440.540786433048
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Both,ARIMA,2024,13.31775817550756,13.306166270541667,13.329350080473453
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Both,ARIMA,2025,13.379447539835118,13.347548373684427,13.411346705985808
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Both,ARIMA,2026,13.441136904162676,13.383633036636903,13.498640771688448
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Both,ARIMA,2027,13.502826268490233,13.41531097063904,13.590341566341428
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Both,ARIMA,2028,13.564515632817791,13.443142671689284,13.685888593946299
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Both,ARIMA,2029,13.626204997145349,13.467519014950678,13.78489097934002
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Both,ARIMA,2030,13.687894361472907,13.4887321053267,13.887056617619113
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Female,ETS,2024,13.005900336227889,12.994655039337514,13.017145633118263
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Female,ETS,2025,13.061796627062751,13.036653390804041,13.086939863321462
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Female,ETS,2026,13.117692917897614,13.075620777708492,13.159765058086736
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Female,ETS,2027,13.173589208732475,13.112002136549856,13.235176280915093
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Female,ETS,2028,13.229485499567337,13.146096336148807,13.312874662985868
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Female,ETS,2029,13.2853817904022,13.178119107547358,13.392644473257041
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Female,ETS,2030,13.341278081237062,13.208235148546018,13.474321013928106
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Male,ETS,2024,13.6550221144903,13.64191966509501,13.668124563885591
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Male,ETS,2025,13.71767125847813,13.68834869742059,13.746993819535671
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Male,ETS,2026,13.780320402465962,13.731203474822426,13.8294373301095
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Male,ETS,2027,13.842969546453793,13.770991373629984,13.9149477192776
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Male,ETS,2028,13.905618690441624,13.808051456594573,14.003185924288676
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Male,ETS,2029,13.968267834429454,13.842627059525142,14.093908609333766
Western Sub-Saharan Africa,Prevalence,Diabetes mellitus type 1,Male,ETS,2030,14.030916978417286,13.874902847130299,14.186931109704274
