population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,6,Incidence,166,Sub-Saharan Africa,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1991,171.29686161045,186.0272399249,156.64925905775
1,All Population,1,Deaths,166,Sub-Saharan Africa,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,1991,33.4981737064556,43.0928890185975,25.0555800296258
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,1991,1123.56377943502,1395.66031032386,904.135840336278
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,1991,330.43465394754,446.13868909873,229.96153205442
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,1991,793.129134078777,1012.30452183145,588.155818277126
1,All Population,5,Prevalence,166,Sub-Saharan Africa,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,1991,3567.03326877187,3886.41191150346,3234.72327602677
1,All Population,6,Incidence,166,Sub-Saharan Africa,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,1991,190.93859531051,207.31115668254,175.34769963924
1,All Population,1,Deaths,166,Sub-Saharan Africa,3,Both,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1991,0.833764285808631,1.14812657498901,0.5312847087928
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,3,Both,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1991,58.8985446796688,81.0506229920038,37.2055731089735
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,3,Both,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1991,1.39652125703,2.30658822934,0.84190383384
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,3,Both,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1991,57.5020234589439,79.8774676058235,35.7324885671401
1,All Population,5,Prevalence,166,Sub-Saharan Africa,3,Both,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1991,16.87243947964,22.0264816446,11.92405205948
1,All Population,6,Incidence,166,Sub-Saharan Africa,3,Both,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1991,0.63515465951,0.80616251472,0.52478668329
1,All Population,1,Deaths,166,Sub-Saharan Africa,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1991,32.664409420647,42.2334473201647,24.3324028503655
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1991,1064.66523475536,1327.12632228661,845.953224933289
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1991,329.03813269051,443.8273885012,229.15768643867
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1991,735.627110619833,954.086514836214,543.701210789637
