population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,2,Female,22,All ages,976,Diabetes mellitus type 2,1,Number,1992,1216155.66326399,1545388.39727776,891063.289336554
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,2,Female,22,All ages,976,Diabetes mellitus type 2,1,Number,1992,414949.377978198,561880.517020033,288256.868804453
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,2,Female,22,All ages,976,Diabetes mellitus type 2,1,Number,1992,801206.285285788,1113899.88704311,548228.132875023
1,All Population,5,Prevalence,166,Sub-Saharan Africa,2,Female,22,All ages,976,Diabetes mellitus type 2,1,Number,1992,4838668.27092563,5278713.77193383,4374170.49133834
1,All Population,6,Incidence,166,Sub-Saharan Africa,2,Female,22,All ages,976,Diabetes mellitus type 2,1,Number,1992,271122.600987295,295428.22700366,247418.811412066
1,All Population,1,Deaths,166,Sub-Saharan Africa,3,Both,22,All ages,587,Diabetes mellitus,1,Number,1992,72968.0215877174,92965.2083701638,55203.3456228644
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,3,Both,22,All ages,587,Diabetes mellitus,1,Number,1992,3094840.79250785,3771070.93781238,2501102.74847113
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,3,Both,22,All ages,587,Diabetes mellitus,1,Number,1992,877820.880328227,1195147.3446734,607198.350794165
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,3,Both,22,All ages,587,Diabetes mellitus,1,Number,1992,2217019.91217963,2792453.54452758,1721512.6402492
1,All Population,5,Prevalence,166,Sub-Saharan Africa,3,Both,22,All ages,587,Diabetes mellitus,1,Number,1992,10158630.551068,11111780.7603385,9192049.8247479
1,All Population,6,Incidence,166,Sub-Saharan Africa,3,Both,22,All ages,587,Diabetes mellitus,1,Number,1992,594691.241713461,643318.950839033,544363.599078768
1,All Population,1,Deaths,166,Sub-Saharan Africa,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,1992,5386.86464850551,7451.21448641519,3239.03403037318
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,1992,416915.729793798,592376.391587512,242216.497419813
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,1992,5008.36424311589,8151.20239531965,2981.41326233466
